Date,Open,High,Low,Close,Adj Close,Volume
2012-10-03,1302.949951,1325.000000,1301.000000,1322.650024,1322.650024,1159115
2012-10-04,1320.000000,1321.650024,1308.650024,1317.150024,1317.150024,659642
2012-10-05,1310.250000,1319.349976,1055.000000,1304.000000,1304.000000,1918055
2012-10-08,1310.000000,1315.250000,1285.449951,1292.699951,1292.699951,842704
2012-10-09,1297.900024,1298.800049,1285.000000,1294.849976,1294.849976,645577
2012-10-10,1286.000000,1301.750000,1285.000000,1289.349976,1289.349976,581989
2012-10-11,1290.250000,1301.550049,1286.050049,1289.449951,1289.449951,817763
2012-10-12,1278.800049,1313.650024,1273.199951,1298.449951,1298.449951,1234771
2012-10-15,1294.000000,1302.400024,1287.500000,1294.650024,1294.650024,407264
2012-10-16,1297.000000,1310.199951,1287.800049,1295.900024,1295.900024,641372
2012-10-17,1301.300049,1304.900024,1272.000000,1283.150024,1283.150024,798740
2012-10-18,1286.250000,1311.000000,1280.199951,1307.349976,1307.349976,723564
2012-10-19,1309.000000,1311.400024,1282.000000,1289.699951,1289.699951,1412808
2012-10-22,1325.099976,1334.900024,1303.000000,1318.900024,1318.900024,2698671
2012-10-23,1324.000000,1324.000000,1311.900024,1314.599976,1314.599976,568348
2012-10-25,1314.599976,1323.900024,1304.250000,1315.349976,1315.349976,1127235
2012-10-29,1315.349976,1319.800049,1300.800049,1308.400024,1308.400024,407814
2012-10-30,1304.400024,1322.000000,1304.400024,1311.500000,1311.500000,402634
2012-10-31,1309.099976,1316.800049,1304.000000,1315.500000,1315.500000,499768
2012-11-01,1314.900024,1320.349976,1310.199951,1315.250000,1315.250000,789884
2012-11-02,1324.900024,1338.000000,1318.400024,1331.199951,1331.199951,836987
2012-11-05,1335.900024,1343.349976,1325.300049,1329.599976,1329.599976,611913
2012-11-06,1325.000000,1337.400024,1319.449951,1320.550049,1320.550049,648733
2012-11-07,1325.000000,1333.349976,1321.500000,1331.500000,1331.500000,529195
2012-11-08,1324.000000,1334.699951,1316.599976,1331.199951,1331.199951,619522
2012-11-09,1330.000000,1333.250000,1320.900024,1324.949951,1324.949951,355691
2012-11-12,1320.000000,1348.000000,1320.000000,1334.500000,1334.500000,733391
2012-11-15,1334.500000,1334.500000,1291.000000,1294.150024,1294.150024,867701
2012-11-16,1299.800049,1306.800049,1280.099976,1286.800049,1286.800049,799445
2012-11-19,1290.099976,1295.000000,1258.500000,1262.349976,1262.349976,838143
2012-11-20,1275.000000,1282.900024,1256.050049,1272.800049,1272.800049,628020
2012-11-21,1276.250000,1294.699951,1276.250000,1282.199951,1282.199951,470872
2012-11-22,1282.099976,1284.099976,1271.000000,1276.449951,1276.449951,305812
2012-11-23,1282.000000,1291.400024,1271.250000,1288.599976,1288.599976,374838
2012-11-26,1288.000000,1295.699951,1285.000000,1293.699951,1293.699951,228167
2012-11-27,1299.900024,1299.900024,1288.300049,1295.199951,1295.199951,669080
2012-11-29,1295.199951,1312.000000,1292.349976,1298.099976,1298.099976,1735289
2012-11-30,1295.000000,1325.000000,1291.099976,1314.000000,1314.000000,1789647
2012-12-03,1315.000000,1322.000000,1305.199951,1316.800049,1316.800049,659756
2012-12-04,1315.099976,1321.800049,1292.900024,1299.449951,1299.449951,797560
2012-12-05,1300.000000,1307.550049,1288.599976,1297.900024,1297.900024,895029
2012-12-06,1295.000000,1295.000000,1269.000000,1280.699951,1280.699951,1185046
2012-12-07,1276.650024,1280.699951,1257.050049,1264.150024,1264.150024,978607
2012-12-10,1262.099976,1266.800049,1231.199951,1237.199951,1237.199951,1514715
2012-12-11,1235.000000,1243.000000,1210.349976,1219.699951,1219.699951,2463457
2012-12-12,1224.900024,1241.000000,1221.099976,1225.800049,1225.800049,1243974
2012-12-13,1230.099976,1234.599976,1217.099976,1222.550049,1222.550049,1148581
2012-12-14,1217.000000,1245.000000,1216.150024,1242.900024,1242.900024,1098407
2012-12-17,1239.150024,1248.900024,1202.099976,1205.500000,1205.500000,2241449
2012-12-18,1214.699951,1225.000000,1197.000000,1210.650024,1210.650024,2344241
2012-12-19,1216.099976,1236.550049,1216.099976,1232.650024,1232.650024,3321030
2012-12-20,1227.150024,1255.000000,1227.150024,1252.050049,1252.050049,1157015
2012-12-21,1250.000000,1264.400024,1237.699951,1258.699951,1258.699951,1228984
2012-12-24,1262.000000,1271.099976,1260.099976,1266.199951,1266.199951,627409
2012-12-26,1266.199951,1269.150024,1255.300049,1262.199951,1262.199951,717629
2012-12-27,1264.900024,1264.900024,1247.650024,1250.949951,1250.949951,997079
2012-12-28,1254.000000,1272.000000,1250.750000,1267.500000,1267.500000,750811
2012-12-31,1261.000000,1265.599976,1252.000000,1255.849976,1255.849976,352085
2013-01-01,1266.949951,1267.900024,1260.000000,1264.150024,1264.150024,254790
2013-01-02,1267.000000,1272.400024,1255.550049,1263.300049,1263.300049,940123
2013-01-03,1265.000000,1284.000000,1259.949951,1280.599976,1280.599976,1317565
2013-01-04,1285.000000,1301.000000,1280.900024,1299.199951,1299.199951,2614380
2013-01-07,1300.000000,1304.000000,1290.250000,1294.849976,1294.849976,910376
2013-01-08,1295.000000,1304.300049,1294.300049,1300.250000,1300.250000,1170935
2013-01-09,1301.000000,1307.400024,1273.150024,1276.599976,1276.599976,1567949
2013-01-10,1279.900024,1282.099976,1255.300049,1258.400024,1258.400024,2261419
2013-01-11,1290.000000,1322.500000,1290.000000,1306.349976,1306.349976,3902503
2013-01-14,1319.000000,1348.449951,1307.349976,1334.500000,1334.500000,2895112
2013-01-15,1390.000000,1400.000000,1327.000000,1337.449951,1337.449951,4131489
2013-01-16,1336.900024,1355.000000,1309.000000,1347.750000,1347.750000,2054746
2013-01-17,1349.699951,1371.800049,1343.000000,1362.000000,1362.000000,1514272
2013-01-18,1362.500000,1366.050049,1338.050049,1351.000000,1351.000000,720235
2013-01-21,1352.500000,1354.900024,1327.099976,1330.000000,1330.000000,630019
2013-01-22,1326.000000,1331.699951,1308.099976,1317.500000,1317.500000,693315
2013-01-23,1315.750000,1323.750000,1298.400024,1311.949951,1311.949951,938827
2013-01-24,1305.000000,1336.900024,1305.000000,1328.550049,1328.550049,1749235
2013-01-25,1323.750000,1345.000000,1323.750000,1340.500000,1340.500000,760550
2013-01-28,1340.300049,1349.949951,1337.949951,1345.050049,1345.050049,1214077
2013-01-29,1341.199951,1356.550049,1340.300049,1344.949951,1344.949951,865902
2013-01-30,1341.000000,1349.849976,1335.800049,1346.150024,1346.150024,1139572
2013-01-31,1348.849976,1352.449951,1326.400024,1344.150024,1344.150024,2156584
2013-02-01,1344.000000,1352.000000,1342.150024,1348.099976,1348.099976,742270
2013-02-04,1349.000000,1367.800049,1345.150024,1356.349976,1356.349976,1243652
2013-02-05,1345.099976,1365.000000,1345.099976,1360.050049,1360.050049,1080997
2013-02-06,1362.500000,1375.900024,1362.000000,1370.550049,1370.550049,1786853
2013-02-07,1361.000000,1390.000000,1361.000000,1387.150024,1387.150024,1306391
2013-02-08,1386.000000,1437.000000,1385.099976,1422.599976,1422.599976,3486809
2013-02-11,1424.000000,1428.900024,1412.250000,1414.699951,1414.699951,1156063
2013-02-12,1409.050049,1415.000000,1401.849976,1410.050049,1410.050049,1112751
2013-02-13,1409.800049,1441.650024,1405.099976,1435.400024,1435.400024,1911333
2013-02-14,1430.099976,1455.800049,1429.000000,1447.699951,1447.699951,1473479
2013-02-15,1444.000000,1451.800049,1430.650024,1442.150024,1442.150024,910395
2013-02-18,1440.099976,1441.900024,1420.000000,1425.349976,1425.349976,476043
2013-02-19,1421.599976,1448.900024,1412.699951,1443.550049,1443.550049,372147
2013-02-20,1441.500000,1457.000000,1441.500000,1452.800049,1452.800049,1130759
2013-02-21,1440.699951,1456.849976,1440.699951,1451.050049,1451.050049,1924573
2013-02-22,1450.000000,1464.050049,1442.300049,1455.099976,1455.099976,655347
2013-02-25,1453.000000,1475.000000,1451.500000,1473.699951,1473.699951,865015
2013-02-26,1467.000000,1499.949951,1466.000000,1496.400024,1496.400024,1426835
2013-02-27,1495.250000,1503.050049,1477.300049,1483.199951,1483.199951,1278341
2013-02-28,1486.250000,1525.000000,1485.250000,1517.000000,1517.000000,2299712
2013-03-01,1515.099976,1516.000000,1498.000000,1501.849976,1501.849976,1268663
2013-03-04,1491.000000,1519.900024,1491.000000,1513.199951,1513.199951,1568038
2013-03-05,1517.000000,1543.000000,1508.599976,1540.150024,1540.150024,1720027
2013-03-06,1536.150024,1565.500000,1536.150024,1561.199951,1561.199951,1149755
2013-03-07,1561.000000,1597.599976,1559.349976,1589.900024,1589.900024,1954351
2013-03-08,1590.000000,1595.650024,1574.900024,1583.150024,1583.150024,2170751
2013-03-11,1575.000000,1589.550049,1556.650024,1566.199951,1566.199951,1110665
2013-03-12,1558.000000,1567.949951,1548.000000,1560.500000,1560.500000,904726
2013-03-13,1556.050049,1558.699951,1548.000000,1551.699951,1551.699951,897248
2013-03-14,1557.000000,1577.000000,1543.800049,1567.699951,1567.699951,1525609
2013-03-15,1572.000000,1580.400024,1560.599976,1570.250000,1570.250000,2106199
2013-03-18,1559.849976,1573.650024,1554.400024,1566.949951,1566.949951,847494
2013-03-19,1564.500000,1564.500000,1540.449951,1546.750000,1546.750000,1869955
2013-03-20,1540.000000,1572.650024,1539.949951,1557.650024,1557.650024,2084068
2013-03-21,1563.000000,1574.400024,1553.699951,1559.949951,1559.949951,832302
2013-03-22,1561.400024,1562.099976,1532.000000,1542.150024,1542.150024,1357228
2013-03-25,1548.500000,1552.000000,1528.400024,1543.349976,1543.349976,928658
2013-03-26,1540.099976,1570.000000,1536.150024,1556.349976,1556.349976,890768
2013-03-28,1556.349976,1583.400024,1541.650024,1575.750000,1575.750000,1532831
2013-04-01,1575.750000,1575.750000,1551.250000,1556.849976,1556.849976,484406
2013-04-02,1556.000000,1571.199951,1541.250000,1567.349976,1567.349976,565166
2013-04-03,1570.000000,1575.000000,1531.000000,1543.400024,1543.400024,479966
2013-04-04,1540.099976,1540.099976,1501.000000,1507.800049,1507.800049,563169
2013-04-05,1505.000000,1509.349976,1484.099976,1498.349976,1498.349976,932624
2013-04-08,1498.900024,1498.900024,1475.000000,1480.750000,1480.750000,448208
2013-04-09,1480.000000,1513.000000,1477.599976,1497.400024,1497.400024,836177
2013-04-10,1509.900024,1538.900024,1501.000000,1530.449951,1530.449951,1023142
2013-04-11,1540.000000,1550.099976,1520.699951,1536.900024,1536.900024,1122329
2013-04-12,1481.900024,1524.500000,1478.349976,1511.750000,1511.750000,2516030
2013-04-15,1513.500000,1514.000000,1448.349976,1472.449951,1472.449951,2695748
2013-04-16,1470.000000,1493.449951,1457.949951,1483.150024,1483.150024,1535791
2013-04-17,1495.000000,1499.000000,1431.000000,1456.650024,1456.650024,2639502
2013-04-18,1487.949951,1494.900024,1427.449951,1452.750000,1452.750000,4277229
2013-04-22,1452.750000,1459.800049,1425.000000,1425.300049,1425.300049,1481242
2013-04-23,1424.449951,1448.000000,1424.000000,1430.550049,1430.550049,1692085
2013-04-25,1430.550049,1430.550049,1398.650024,1402.300049,1402.300049,3964597
2013-04-26,1393.000000,1393.449951,1365.099976,1369.349976,1369.349976,2377038
2013-04-29,1365.000000,1384.699951,1365.000000,1370.750000,1370.750000,1984458
2013-04-30,1368.000000,1382.000000,1365.000000,1378.400024,1378.400024,2010285
2013-05-02,1378.400024,1438.800049,1373.500000,1433.900024,1433.900024,2815163
2013-05-03,1426.000000,1447.250000,1407.900024,1418.500000,1418.500000,1820895
